,peak_velocity,start_timestamp,end_x,eye,start_x,start_y,duration,length,end_y,end_timestamp
1462,996,14396357,756.3,L,742.9,841,758,1.18,899.3,14397114
1463,185,14397514,1054.3,L,980.3,569.6,32,1.8,521.5,14397545
1464,242,14398007,984,L,1077.5,531.8,34,2.04,496.3,14398040
1465,58,14398314,961.4,L,944.2,507.1,13,0.64,533.3,14398326
1466,75,14398718,939.9,L,948.4,553.7,65,0.46,574.5,14398782
1467,733,14399239,911.1,L,975.5,554.8,179,4.9,787.6,14399417
1468,215,14399548,940.7,L,918.2,785.1,36,4.28,575.1,14399583
1469,119,14399755,968,L,954.5,592.9,24,1.81,506.1,14399778
1470,43,14400107,950.9,L,975.8,523.7,17,0.63,505.6,14400123
1471,316,14400325,935.3,L,953.6,504.3,44,7.55,877.7,14400368
1472,214,14400585,822,L,929.7,875.7,24,2.16,888.2,14400608
1473,480,14400781,1478,L,832.3,888.2,50,12.71,844.5,14400830
1474,142,14401244,1532.6,L,1459.3,850.9,24,1.42,855.8,14401267
1475,118,14401906,1395.5,L,1505.9,838.3,29,2.21,811.2,14401934
1476,149,14402217,1500.1,L,1409.4,822.6,22,1.82,844.7,14402238
1477,475,14402473,921.4,L,1508.1,854.1,60,11.91,714.4,14402532
1478,434,14402719,1508.8,L,907.3,719.6,53,12.22,869.8,14402771
1479,514,14403070,875.3,L,1532.2,880.7,57,13.7,655.3,14403126
1480,188,14403461,947.4,L,871.2,661.1,24,2.43,569.2,14403484
1481,101,14403724,958.9,L,959.6,559.1,18,1.08,611.8,14403741
1482,468,14403905,1490.2,L,963.1,606.2,45,11.66,867.1,14403949
1483,211,14404155,1638.4,L,1502.2,874.2,25,2.6,881.6,14404179
1484,284,14404440,1327.6,L,1631.4,873.4,42,6.57,725.1,14404481
1485,364,14404614,1672.6,L,1331.2,730.4,35,7,849.5,14404648
1486,1169,14404874,945.1,L,1675.4,841.8,295,15.9,494.9,14405168
1487,315,14405854,1232.9,L,953,520,53,6.33,658.3,14405906
1488,436,14406634,933.3,L,1219.3,675.8,33,6.26,557.6,14406666
1489,55,14408159,976,L,956.9,581.4,19,0.56,561.6,14408177
1490,219,14408347,1163.8,L,973.7,559.7,37,4.02,504.4,14408383
1491,399,14408643,834.5,L,1157,526.7,33,6.56,546.8,14408675
1492,277,14409022,1078.7,L,841.2,543.3,31,4.85,520.6,14409052
1493,1095,14409426,1183.3,L,1100.7,510.7,171,7.29,862.2,14409596
1494,316,14409777,1430.4,L,1189.1,857.3,31,4.77,880.6,14409807
1495,60,14410097,1451.7,L,1461.6,906.1,15,0.72,870.7,14410111
1496,196,14410302,1595.3,L,1450.2,861.1,27,2.8,851.4,14410328
1497,523,14410786,1061.8,L,1579.3,848.5,47,11.49,582.5,14410832
1498,146,14411039,1134.1,L,1065.4,594.2,25,2.16,513.9,14411063
1499,976,14411467,1187.3,L,1146.5,515.1,207,4.62,738.7,14411673
1500,310,14412698,958.3,L,1191.5,729,40,4.73,699.1,14412737
1501,182,14413398,1064.6,L,940.9,729.2,26,2.79,668,14413423
1502,252,14413596,952.9,L,1075.1,643.2,30,3,560.6,14413625
1503,51,14415142,962.5,L,977.3,530.4,12,0.53,509.1,14415153
1504,104,14415641,1008.6,L,979.1,511.4,22,1.48,577.1,14415662
1505,399,14415880,752.7,L,1005.6,567,31,5.74,695,14415910
1506,1389,14416064,992.8,L,755.4,707.1,186,5.42,836,14416249
1507,479,14416457,1508.5,L,1002.5,846.2,55,9.94,867.7,14416511
1508,610,14416651,623.8,L,1554.3,884.3,55,18.04,901,14416705
1509,467,14416917,248.9,L,643.8,906.7,36,7.62,946.3,14416952
1510,552,14417146,990.5,L,256.4,954.3,64,16.62,527.9,14417209
1511,379,14417701,866.3,L,1007.7,523.9,50,7.7,878.5,14417750
1512,388,14418469,1303.6,L,864.2,889.1,43,8.73,856.6,14418511
1513,118,14418826,1383.8,L,1318.5,871.6,22,1.34,851.3,14418847
1514,216,14419159,1205.4,L,1386.2,849.7,34,3.65,811.9,14419192
1515,477,14419305,824.8,L,1210.6,810.8,43,8.53,633.6,14419347
1516,408,14419577,1381.3,L,839.3,642.5,47,11.35,817.5,14419623
1517,159,14420752,1470.3,L,1380.7,831.7,23,1.8,853.7,14420774
1518,93,14421389,1496.1,L,1456,849.7,21,0.81,860.9,14421409
1519,173,14421949,1595.1,L,1486,834.3,25,2.12,848.5,14421973
1520,244,14422309,1201.8,L,1587.6,856.3,69,8.21,693.1,14422377
1521,244,14422530,985,L,1158.7,645.3,39,3.54,668.2,14422568
1522,66,14422731,1024,L,994.5,666.4,14,0.74,687.6,14422744
1523,97,14423710,955.2,L,917.3,657.6,24,1.4,600.1,14423733
1524,43,14423916,960.5,L,957.7,591,9,0.37,573.4,14423924
1525,906,14424450,917.4,L,960.9,569.3,134,0.96,587.7,14424583
1526,76,14424862,948.2,L,920.6,573.1,19,0.69,553.2,14424880
1527,176,14425221,868.2,L,956.1,553.6,25,1.79,548.2,14425245
1528,178,14425424,961.5,L,868.8,544.5,25,1.89,550,14425448
1529,205,14425725,898.9,L,960.1,546.1,33,1.29,529.5,14425757
1530,151,14426077,1057,L,895.6,534.4,33,3.32,513.4,14426109
1531,464,14426405,1279,L,1047.8,506.3,58,8.29,846.6,14426462
1532,381,14426642,1003.9,L,1271.4,848.4,31,5.32,858.2,14426672
1533,411,14427093,620.3,L,1015.4,879.6,37,7.83,879.1,14427129
1534,252,14428569,865.5,L,618.7,888.1,51,7.47,608.4,14428619
1535,289,14429144,1338.1,L,875.8,579.1,59,9.34,618,14429202
1536,284,14429414,1935.5,L,1326.4,599.2,83,11.66,675.5,14429496
1537,535,14429679,1195.5,L,1956.2,684.1,59,14.64,572.9,14429737
1538,300,14430419,992.5,L,1184.5,568,28,3.92,544.3,14430446
1539,227,14431467,942.4,L,1040.6,530,33,2.02,544.4,14431499
1540,150,14431998,911.5,L,953.9,551.3,30,0.86,551.1,14432027
1541,116,14432175,969.4,L,906,552.2,20,1.29,548.9,14432194
1542,117,14432422,931.1,L,961.6,552.7,29,0.62,549.5,14432450
1543,74,14432809,935.2,L,933.1,563.7,18,0.94,518.2,14432826
1544,162,14433001,834.9,L,930.2,516.9,24,1.99,496.6,14433024
1545,551,14433377,1153.3,L,845.1,506.6,49,9.82,884.4,14433425
1546,383,14433615,1560.3,L,1176.1,906.3,41,7.5,875.1,14433655
1547,598,14433801,948.9,L,1573.9,885.3,60,14.38,513.6,14433860
1548,340,14434127,1109,L,935.1,522.1,52,6.65,799.9,14434178
1549,154,14434406,1072.4,L,1117,820.6,23,1.5,881.5,14434428
1550,147,14434866,987,L,1063.5,868.1,24,1.53,873.8,14434889
1551,1119,14435455,874.5,L,969.3,871.8,204,5.26,627.9,14435658
1552,1558,14436008,995.5,L,916.7,607.1,173,1.64,589.2,14436180
1553,245,14436354,1191.8,L,1021.2,565.6,26,3.52,597.8,14436379
1554,306,14436708,983.9,L,1227.5,579,34,4.94,590.7,14436741
1555,1560,14437156,848.4,L,989.6,616.4,177,3.81,494.5,14437332
1556,406,14438206,943.5,L,1182.7,536.2,37,4.86,542.9,14438242
1557,1092,14438404,938.2,L,934.7,564.2,134,0.61,534.6,14438537
1558,40,14438911,968.8,L,959.3,560.7,6,0.2,563.2,14438916
1559,87,14440007,915.2,L,955,562,19,0.84,551.8,14440025
1560,283,14440216,1120.7,L,909.3,554.3,38,4.3,539.3,14440253
1561,478,14440476,1401.2,L,1123.3,550.2,49,7.62,810.2,14440524
1562,312,14440829,1752,L,1429.6,840.5,38,6.14,853.1,14440866
1563,411,14441250,1480,L,1764.1,865.4,41,5.4,840.6,14441290
1564,175,14441549,1537.1,L,1445.3,838,24,1.78,844.5,14441572
1565,234,14441915,1414.2,L,1523.2,846.2,33,2.12,840.2,14441947
1566,165,14442189,1300.2,L,1394.8,853,23,1.86,850.8,14442211
1567,253,14442922,1143.4,L,1308.5,845.3,27,3.27,841.7,14442948
1568,106,14443414,1134.2,L,1153.2,857.1,28,0.38,854.3,14443441
1569,220,14443906,834.4,L,1115.3,863.9,45,5.6,862.8,14443950
1570,74,14444122,847.3,L,831.4,865.3,19,0.32,865.8,14444140
1571,146,14444790,916.5,L,871,849,40,3.68,671.9,14444829
1572,199,14445260,953.1,L,1063.3,505.9,23,2.26,518.4,14445282
1573,57,14445481,975.4,L,963.5,525.1,17,0.57,550,14445497
1574,102,14445643,950.4,L,974.4,547.6,26,0.58,563,14445668
1575,80,14445931,996.4,L,955.2,576.2,13,0.84,581.2,14445943
1576,118,14446256,1031.2,L,987.7,576.5,31,1.6,641.9,14446286
1577,275,14446369,883.9,L,1018.4,633.5,28,3.39,535.9,14446396
1578,201,14447009,780,L,903.8,531.1,24,2.63,494.2,14447032
1579,118,14447235,727.2,L,768.7,490.5,23,1.01,463.6,14447257
1580,550,14447377,1287,L,732.7,469.6,59,13.04,807,14447435
1581,194,14447630,1336.6,L,1294.4,812.1,34,1.2,855.9,14447663
1582,228,14447925,1502.4,L,1349.8,875.2,26,2.97,877.1,14447950
1583,239,14448254,1640.6,L,1473.6,866.5,28,3.2,856.6,14448281
1584,320,14449352,1250.5,L,1632.7,834.7,46,7.42,815.4,14449397
1585,294,14449703,919.3,L,1236.5,823.4,46,6.57,738.5,14449748
1586,95,14450519,968.3,L,931.1,751.4,26,1.87,666.7,14450544
1587,124,14450897,947,L,976.6,636.6,29,0.6,636.8,14450925
1588,68,14452189,935.2,L,945.4,624.6,14,0.77,588.6,14452202
1589,66,14452407,935.7,L,941.7,596.9,13,0.73,562,14452419
1590,118,14453487,937,L,953,582.2,25,1.93,489.7,14453511
1591,516,14453825,1393.5,L,938.1,483.5,54,11.28,812.7,14453878
1592,381,14454186,1848.8,L,1434.8,851.6,42,7.8,867.9,14454227
1593,656,14454421,1047.5,L,1848,867.6,58,16.51,563.5,14454478
1594,120,14454613,1023.3,L,1050.3,576.8,24,1.73,497.2,14454636
1595,317,14454834,852.4,L,1018.8,512.6,36,3.39,514.7,14454869
1596,503,14455125,337.6,L,844.8,523.9,50,12.85,932.1,14455174
1597,230,14455449,577.8,L,347.8,949.5,36,4.5,909.6,14455484
1598,149,14455683,498.7,L,584.7,903.4,21,1.68,909.8,14455703
1599,133,14455905,434.9,L,499,905.4,23,1.25,899.2,14455927
1600,388,14456344,736.4,L,432.7,899.2,129,7.99,633.5,14456472
1601,1643,14456719,1149.3,L,750.5,606,221,8.24,525.9,14456939
1602,330,14457335,931.9,L,1176.9,507.6,34,5.44,616.6,14457368
1603,193,14458004,1049.3,L,931.5,632.7,24,2.39,627.9,14458027
1604,166,14458669,970.9,L,1029.5,610.1,32,1.33,581.3,14458700
1605,35,14459063,951.9,L,957,585.4,11,0.29,572.4,14459073
1606,78,14460268,940.6,L,969.8,568.8,17,0.68,552.8,14460284
1607,181,14460393,923.3,L,943.9,550.7,26,2.75,419.2,14460418
1608,47,14460752,922.4,L,923.7,415.3,9,0.37,433,14460760
1609,304,14461066,967.5,L,927.7,442.6,45,7.47,807.8,14461110
1610,294,14461319,814.9,L,960.8,805.3,33,3.12,860,14461351
1611,262,14461566,904,L,812.2,870.9,50,6.82,545.6,14461615
1612,102,14461835,969.8,L,921,546.6,19,1.27,585.4,14461853
1613,327,14462112,1091.7,L,956.3,591.3,48,5.51,828.4,14462159
1614,144,14462756,1152.9,L,1111.9,865.9,23,1.7,791.3,14462778
1615,276,14463146,969,L,1148.2,801,41,4.9,636.6,14463186
1616,350,14463366,1127.2,L,974,641.4,43,4.85,827.3,14463408
1617,148,14463830,1021.3,L,1147.6,848,26,2.65,807.4,14463855
1618,99,14463879,928.3,L,954.8,772.1,6,0.53,773.8,14463884
1619,104,14464061,924.3,L,849.7,766.9,24,1.7,726.9,14464084
1620,151,14464734,1152.2,L,974.2,706.7,41,3.6,692.6,14464774
1621,42,14465596,1011.3,L,996.4,667,8,0.3,669.1,14465603
1622,178,14465787,975.8,L,1019,670.2,27,2.41,560.4,14465813
1623,39,14466056,990.6,L,981.1,571.7,5,0.2,570.3,14466060
1624,74,14466342,967.3,L,991,558.3,19,0.52,568,14466360
1625,60,14466630,995.8,L,970,563.7,11,0.57,574.4,14466640
1626,176,14467008,1022.1,L,984.9,575.7,28,2.73,448.6,14467035
1627,323,14467305,930.2,L,1022.3,464,54,7.58,825.7,14467358
1628,412,14467583,1478,L,937.6,851.6,47,10.63,863.1,14467629
1629,571,14467821,513,L,1485.1,867.9,61,18.88,889.1,14467881
1630,432,14468071,172.7,L,529,891.9,32,6.85,947.9,14468102
1631,433,14468322,630,L,167.8,948.7,52,8.83,906.3,14468373
1632,112,14468621,716.3,L,660.9,897.5,18,1.11,888.9,14468638
1633,229,14468856,563.6,L,709.6,884.7,25,2.88,880.2,14468880
1634,116,14469237,635.9,L,566.9,878.7,18,1.36,881.4,14469254
1635,278,14469412,808,L,628.4,880.1,26,3.58,859.8,14469437
1636,99,14469700,793.9,L,835.2,854.9,20,0.83,860.6,14469719
1637,150,14470746,917.9,L,788.3,865.3,41,3.23,768.6,14470786
1638,148,14470977,1030.6,L,924.6,772.1,36,2.58,700.5,14471012
1639,184,14472448,964,L,1022.6,682.1,27,2.48,575.6,14472474
1640,52,14473291,973.7,L,962.3,566.3,12,0.52,589.2,14473302
1641,177,14473751,898.4,L,962.7,593.6,25,2.19,508.4,14473775
1642,523,14473994,1303.8,L,901.7,526.9,55,10.07,825.2,14474048
1643,438,14474341,985.7,L,1333.6,826.7,33,6.93,854.7,14474373
1644,184,14475920,1081.6,L,958.5,840.1,25,2.48,856.5,14475944
1645,250,14476238,1252.5,L,1071.8,858.3,26,3.59,855.2,14476263
1646,220,14476564,1427.3,L,1277.6,851.1,26,2.94,841.7,14476589
1647,140,14477417,1504.8,L,1431.4,837.9,23,1.42,839,14477439
1648,534,14477940,937,L,1501.5,851.6,51,12.69,552.7,14477990
1649,340,14478957,386.3,L,939.4,568.5,70,12.55,878.5,14479026
1650,327,14479535,923.9,L,91,881.4,79,16.73,636.5,14479613
1651,139,14479825,981.9,L,935.8,632.1,21,1.43,579.1,14479845
1652,96,14480211,942.2,L,977.6,573.2,22,0.72,570.5,14480232
1653,120,14480396,998.7,L,945.1,561.6,23,1.09,564.6,14480418
1654,100,14480701,959,L,986.6,560.3,22,0.61,571.4,14480722
1655,82,14481070,951.2,L,959.6,569,19,1.07,517.9,14481088
1656,273,14481387,981.6,L,947.8,537.7,50,5.93,828.9,14481436
1657,139,14481664,1021.7,L,982.5,847.3,24,1.24,896,14481687
1658,467,14481816,454.8,L,1030.8,894.5,46,11.3,917.7,14481861
1659,169,14482434,352.5,L,440.8,922.7,22,1.69,919.5,14482455
1660,156,14483176,284.7,L,356.3,928.9,24,1.36,930.5,14483199
1661,254,14484209,762.7,L,281.5,906.4,60,9.46,826.5,14484268
1662,230,14486360,1032.3,L,794.3,824.9,44,5.52,687.9,14486403
1663,276,14486557,948.1,L,1037,680.2,31,3.2,550.9,14486587
1664,228,14487095,848.1,L,943.9,561.8,32,1.95,559.8,14487126
1665,1375,14487187,846.8,L,836.5,580,192,0.87,539,14487378
1666,231,14487693,952.5,L,873.2,510.3,34,1.74,541.3,14487726
1667,276,14488249,839.3,L,967.5,555.9,36,2.63,538.1,14488284
1668,258,14488472,945.8,L,828.3,548,35,2.39,546.7,14488506
1669,195,14488842,870.1,L,954.1,524.2,25,2.34,447,14488866
1670,251,14489030,1047.8,L,880.3,467.8,26,3.42,475.1,14489055
1671,376,14489367,1246.5,L,1068,495.1,51,7.92,844.9,14489417
1672,375,14489643,1641.2,L,1262.5,866.3,41,7.32,872.6,14489683
1673,579,14489748,892.3,L,1648.2,872.7,61,14.68,855.1,14489808
1674,283,14490308,1021.6,L,867.7,842.7,43,6.93,536.4,14490350
1675,405,14490626,1355.7,L,1023.2,540.9,41,8.29,784.5,14490666
1676,361,14491066,1031.6,L,1340.5,793.2,49,7.83,555.5,14491114
1677,532,14491339,1489.9,L,1044.4,562.7,46,10.82,875.7,14491384
1678,389,14493446,616.6,L,1468.4,850.2,71,16.66,922.8,14493516
1679,337,14494520,375.6,L,-116.1,644.9,54,9.56,501.4,14494573
1680,498,14494714,894.5,L,420.3,492.2,41,9.56,551,14494754
1681,129,14494976,991.4,L,927.3,548,22,1.34,562.1,14494997
1682,95,14496228,942.9,L,990.3,553.1,17,0.98,544.2,14496244
1683,87,14496404,910.1,L,944.3,538.3,19,0.79,519.7,14496422
1684,407,14496600,1224.1,L,911.4,530.7,44,8.67,825.7,14496643
1685,380,14496869,1591.9,L,1229.5,838.6,39,7.08,875,14496907
1686,552,14497089,1008.6,L,1599.5,879.8,49,13.28,555.8,14497137
1687,145,14497420,1097.1,L,1013.4,569,21,1.71,578.2,14497440
1688,351,14497709,1321.9,L,1094.8,572.9,39,6.49,802.5,14497747
1689,471,14497988,914.5,L,1332.3,808.3,45,9.67,567.4,14498032
1690,278,14498291,736.9,L,919.1,573.1,27,3.73,598.3,14498317
1691,369,14498541,1002,L,742.7,601.2,51,7.11,841,14498591
1692,319,14499298,1079.9,L,1021.3,846,35,5.55,577.2,14499332
1693,412,14499764,937.9,L,1084.6,574.9,47,6.2,845.2,14499810
1694,320,14500066,1054.4,L,941.4,857,40,6,581.7,14500105
